id,url,titulo,created_at,updated_at,plataforma_id,descripcion,metadata
527,https://apartamento.mercadolibre.com.uy/MLU-728104006-domus-punta-carretas-_JM,Domus Punta Carretas,2025-09-26 14:26:26.371914+00:00,2025-09-26 14:34:51.706356+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-728104006-domus-punta-carretas-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Domus Punta Carretas"", ""coincide"": true}"
551,https://apartamento.mercadolibre.com.uy/MLU-793405936-venta-apartamentos-en-nordico-kopel-sanchez-_JM,Venta Apartamentos En Nórdico - Kopel Sánchez,2025-09-26 14:26:26.673175+00:00,2025-09-26 14:34:51.751480+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-793405936-venta-apartamentos-en-nordico-kopel-sanchez-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Apartamentos En Nórdico - Kopel Sánchez"", ""coincide"": true}"
521,https://apartamento.mercadolibre.com.uy/MLU-802273610-venta-apartamentos-en-ventura-go-kopel-sanchez-_JM,Venta Apartamentos En Ventura Go - Kopel Sánchez,2025-09-26 14:26:26.277904+00:00,2025-09-26 14:34:51.751480+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-802273610-venta-apartamentos-en-ventura-go-kopel-sanchez-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Apartamentos En Ventura Go - Kopel Sánchez"", ""coincide"": true}"
537,https://terreno.mercadolibre.com.uy/MLU-711738798-barrio-abierto-en-maldonado-_JM,Barrio Abierto En Maldonado,2025-09-26 14:26:26.520084+00:00,2025-09-26 14:34:51.811313+00:00,5,,"{""url"": ""https://terreno.mercadolibre.com.uy/MLU-711738798-barrio-abierto-en-maldonado-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Barrio Abierto En Maldonado"", ""coincide"": true}"
545,https://apartamento.mercadolibre.com.uy/MLU-637392223-venta-apartamento-1-y-2-dormitorios-en-la-blanqueada-nostrum-home-_JM,Venta Apartamento 1 Y 2 Dormitorios En La Blanqueada - Nostrum Home,2025-09-26 14:26:26.617525+00:00,2025-09-26 14:34:51.430522+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-637392223-venta-apartamento-1-y-2-dormitorios-en-la-blanqueada-nostrum-home-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Apartamento 1 Y 2 Dormitorios En La Blanqueada - Nostrum Home"", ""coincide"": true}"
567,https://www.infocasas.com.uy/apartamento-en-venta-de-3-dormitorios-c-cochera-en-punta-carretas/192559904,Apartamento en venta de 3 dormitorios c/ cochera en punta carretas,2025-09-26 14:26:48.517682+00:00,2025-09-26 14:26:48.517682+00:00,6,,{}
568,https://www.infocasas.com.uy/apartamento-en-venta-de-3-dormitorios-en-esturion-ii-montoya-la-barra/192675765,"Apartamento en venta de 3 dormitorios en esturión ii montoya, la barra",2025-09-26 14:26:48.533136+00:00,2025-09-26 14:26:48.533136+00:00,6,,{}
569,https://www.infocasas.com.uy/apartamento-en-le-jardin-central-de-3-dormitorios-en-venta-playa-mansa/192812605,"Apartamento en le jardin , central de 3 dormitorios en venta, playa mansa",2025-09-26 14:26:48.548779+00:00,2025-09-26 14:26:48.548779+00:00,6,,{}
570,https://www.infocasas.com.uy/excepcional-casa-padron-unico-en-venta-prado-a-nuevo-5-dormitorios-y-4-baños-para-entrar-patio-gge-azotea/192561156,"Excepcional casa padron unico en venta prado, a nuevo, 5 dormitorios y 4 baños, para entrar, patio, gge. azotea",2025-09-26 14:26:48.548779+00:00,2025-09-26 14:26:48.548779+00:00,6,,{}
571,https://www.infocasas.com.uy/casa-en-el-centro-de-la-paloma/189595108,Casa en el centro de la paloma,2025-09-26 14:26:48.564385+00:00,2025-09-26 14:26:48.564385+00:00,6,,{}
572,https://www.infocasas.com.uy/muy-proximo-a-la-catolica-ph-al-contrafrente-en-dos-plantas-con-fondo-y-bbcoa-3-dorm-escri-cocina-comedor-sin-gastos/192626553,Muy proximo a la catolica. ph al contrafrente en dos plantas con fondo y bbcoa. 3 dorm + escri+ cocina comedor. sin gastos!!!,2025-09-26 14:26:48.564385+00:00,2025-09-26 14:26:48.564385+00:00,6,,{}
573,https://www.infocasas.com.uy/hermoso-penthouse-en-venta-de-3-dormitorios-en-punta-del-este/192742518,Hermoso penthouse en venta de 3 dormitorios en punta del este.,2025-09-26 14:26:48.580433+00:00,2025-09-26 14:26:48.580433+00:00,6,,{}
574,https://www.infocasas.com.uy/venta-de-apartamento-2-dormitorios-2-baños-y-gge-tres-cruces-montevideo-uruguay/192684417,"Venta de apartamento 2 dormitorios, 2 baños y gge - tres cruces. montevideo uruguay.",2025-09-26 14:26:48.580433+00:00,2025-09-26 14:26:48.580433+00:00,6,,{}
575,https://www.infocasas.com.uy/venta-casa-en-parque-del-plata/192523389,Venta casa en parque del plata,2025-09-26 14:26:48.596020+00:00,2025-09-26 14:26:48.596020+00:00,6,,{}
576,https://www.infocasas.com.uy/venta-apartamento-1-dormitorio-punta-carretas/192356688,"Venta, apartamento, 1 dormitorio, punta carretas",2025-09-26 14:26:48.596020+00:00,2025-09-26 14:26:48.596020+00:00,6,,{}
577,https://www.infocasas.com.uy/apartamento-en-venta-de-2-dormitorios-en-punta-del-este/192742502,Apartamento en venta de 2 dormitorios en punta del este.,2025-09-26 14:26:48.611662+00:00,2025-09-26 14:26:48.611662+00:00,6,,{}
578,https://www.infocasas.com.uy/casa-en-pinares-a-4-cuadras-del-mar/187306564,Casa  en pinares a 4 cuadras del mar!!,2025-09-26 14:26:48.611662+00:00,2025-09-26 14:26:48.611662+00:00,6,,{}
579,https://www.infocasas.com.uy/venta-apartamento-carrasco-7384-con-terraza-y-parrillero/192811490,"Venta apartamento carrasco 7384,  con terraza y parrillero",2025-09-26 14:26:48.627286+00:00,2025-09-26 14:26:48.627286+00:00,6,,{}
580,https://www.infocasas.com.uy/se-vende-casa-para-reciclar-en-brazo-oriental-con-garaje-y-patio-con-parrillero/192552021,Se vende casa para reciclar en brazo oriental con garaje y patio con parrillero,2025-09-26 14:26:48.627286+00:00,2025-09-26 14:26:48.627286+00:00,6,,{}
581,https://www.infocasas.com.uy/apartamento-duplex-4-dormitorios-en-carrasco-este/192618854,Apartamento duplex 4 dormitorios en carrasco este,2025-09-26 14:26:48.642910+00:00,2025-09-26 14:26:48.642910+00:00,6,,{}
582,https://www.infocasas.com.uy/venta-de-apartamento-a-reciclar-3-dormitorios-y-servicio-garaje-pocitos/192675809,"Venta de apartamento a reciclar, 3 dormitorios y servicio, garaje, pocitos",2025-09-26 14:26:48.642910+00:00,2025-09-26 14:26:48.642910+00:00,6,,{}
583,https://www.infocasas.com.uy/venta-apartamento-en-le-parc-punta-del-este-9847-4-suites/192669711,Venta apartamento en le parc punta del este 9847 | 4 suites,2025-09-26 14:26:48.658536+00:00,2025-09-26 14:26:48.658536+00:00,6,,{}
584,https://www.infocasas.com.uy/apartamento-en-venta-de-2-dormitorios-en-ocean-drive-punta-del-este/190979968,"Apartamento en venta de 2 dormitorios en ocean drive, punta del este.",2025-09-26 14:26:48.674169+00:00,2025-09-26 14:26:48.674169+00:00,6,,{}
585,https://www.infocasas.com.uy/venta-pocitos-apto-3-dorm-2-baños-balconpatio-cparrillero-garaje/192689569,"Venta- pocitos, apto 3 dorm. 2 baños. balcón/patio c/parrillero, garaje.",2025-09-26 14:26:48.674169+00:00,2025-09-26 14:26:48.674169+00:00,6,,{}
564,https://apartamento.mercadolibre.com.uy/MLU-679855266-venta-apartamento-monoambiente-1-y-2-dormitorios-en-mvd-21-2-punta-carretas-_JM,"Venta Apartamento Monoambiente, 1 Y 2 Dormitorios En Mvd 21-2, Punta Carretas",2025-09-26 14:26:26.810525+00:00,2025-09-26 14:34:51.545844+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-679855266-venta-apartamento-monoambiente-1-y-2-dormitorios-en-mvd-21-2-punta-carretas-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Apartamento Monoambiente, 1 Y 2 Dormitorios En Mvd 21-2, Punta Carretas"", ""coincide"": true}"
555,https://apartamento.mercadolibre.com.uy/MLU-729381276-yass-soho-cordon-sur-_JM,Yass Soho - Cordon Sur,2025-09-26 14:26:26.710345+00:00,2025-09-26 14:34:51.706356+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-729381276-yass-soho-cordon-sur-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Yass Soho - Cordon Sur"", ""coincide"": true}"
563,https://apartamento.mercadolibre.com.uy/MLU-737196028-rimet-1930-apartamentos-de-1-y-2-dormitorios-en-cordon-_JM,Rimet 1930 Apartamentos De 1 Y 2 Dormitorios En Cordón,2025-09-26 14:26:26.788138+00:00,2025-09-26 14:34:51.733331+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-737196028-rimet-1930-apartamentos-de-1-y-2-dormitorios-en-cordon-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Rimet 1930 Apartamentos De 1 Y 2 Dormitorios En Cordón"", ""coincide"": true}"
559,https://apartamento.mercadolibre.com.uy/MLU-804689036-edificio-bali-venta-apartamentos-monoambiente-y-1-dormitorio-en-pocitos-_JM,Edificio Bali. Venta Apartamentos Monoambiente Y 1 Dormitorio En Pocitos,2025-09-26 14:26:26.746057+00:00,2025-09-26 14:34:51.773249+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-804689036-edificio-bali-venta-apartamentos-monoambiente-y-1-dormitorio-en-pocitos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Edificio Bali. Venta Apartamentos Monoambiente Y 1 Dormitorio En Pocitos"", ""coincide"": true}"
586,https://www.infocasas.com.uy/terreno-punta-colorada-maldonado-te501497/192684392,Terreno punta colorada maldonado  te501497,2025-09-26 14:26:48.689791+00:00,2025-09-26 14:26:48.689791+00:00,6,,{}
587,https://www.infocasas.com.uy/apartamento-en-venta-de-3-dormitorios-en-punta-del-este/192742573,Apartamento en venta de 3 dormitorios en punta del este.,2025-09-26 14:26:48.705417+00:00,2025-09-26 14:26:48.705417+00:00,6,,{}
557,https://apartamento.mercadolibre.com.uy/MLU-635002128-ultimas-unidades-en-venta-apartamentos-en-la-blanqueada-ombu-garibaldi-_JM,Últimas Unidades En Venta Apartamentos En La Blanqueada Ombú Garibaldi,2025-09-26 14:26:26.714906+00:00,2025-09-26 14:34:51.400739+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-635002128-ultimas-unidades-en-venta-apartamentos-en-la-blanqueada-ombu-garibaldi-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Últimas Unidades En Venta Apartamentos En La Blanqueada Ombú Garibaldi"", ""coincide"": true}"
520,https://apartamento.mercadolibre.com.uy/MLU-637213249-venta-apartamento-1-2-y-3-dormitorios-en-el-centro-nostrum-central-_JM,"Venta Apartamento 1, 2 Y 3 Dormitorios En El Centro - Nostrum Central",2025-09-26 14:26:26.259614+00:00,2025-09-26 14:34:51.413371+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-637213249-venta-apartamento-1-2-y-3-dormitorios-en-el-centro-nostrum-central-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Apartamento 1, 2 Y 3 Dormitorios En El Centro - Nostrum Central"", ""coincide"": true}"
552,https://apartamento.mercadolibre.com.uy/MLU-637333912-venta-apartamento-una-torre-a-otra-altura-_JM,Venta Apartamento Una Torre A Otra Altura,2025-09-26 14:26:26.681463+00:00,2025-09-26 14:34:51.421521+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-637333912-venta-apartamento-una-torre-a-otra-altura-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Apartamento Una Torre A Otra Altura"", ""coincide"": true}"
542,https://apartamento.mercadolibre.com.uy/MLU-649343379-nouveau-soho-_JM,Nouveau Soho,2025-09-26 14:26:26.571117+00:00,2025-09-26 14:34:51.439424+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-649343379-nouveau-soho-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Nouveau Soho"", ""coincide"": true}"
556,https://apartamento.mercadolibre.com.uy/MLU-657987818-edificio-altos-de-piriapolis-apartamentos-de-1-1-y-12-y-2-dormitorios-a-estrenar-_JM,"Edificio Altos De Piriapolis, Apartamentos De 1, 1 Y 1/2 Y 2 Dormitorios A Estrenar",2025-09-26 14:26:26.714906+00:00,2025-09-26 14:34:51.466474+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-657987818-edificio-altos-de-piriapolis-apartamentos-de-1-1-y-12-y-2-dormitorios-a-estrenar-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Edificio Altos De Piriapolis, Apartamentos De 1, 1 Y 1/2 Y 2 Dormitorios A Estrenar"", ""coincide"": true}"
523,https://apartamento.mercadolibre.com.uy/MLU-660144218-venta-apartamento-pocitos-un-dos-tres-dormitorios-monoambiente-garajes-proyecto-altamira-libertad-_JM,Venta Apartamento Pocitos Un Dos Tres Dormitorios Monoambiente Garajes Proyecto Altamira Libertad,2025-09-26 14:26:26.304519+00:00,2025-09-26 14:34:51.474479+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-660144218-venta-apartamento-pocitos-un-dos-tres-dormitorios-monoambiente-garajes-proyecto-altamira-libertad-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Apartamento Pocitos Un Dos Tres Dormitorios Monoambiente Garajes Proyecto Altamira Libertad"", ""coincide"": true}"
534,https://apartamento.mercadolibre.com.uy/MLU-679631676-torres-imperiale-punta-del-este-complejo-premium-frente-a-playa-brava-_JM,Torres Imperiale - Punta del Este.   Complejo Premium frente a Playa Brava.,2025-09-26 14:26:26.471142+00:00,2025-09-26 17:38:56.836543+00:00,5,"Lo majestuoso del pasadoEn un predio con acceso a dos calles entre las olas de la Playa Brava y los atardeceres de la Playa Mansa, se levanta el complejo Imperiale Punta del Este, tres torres que ponen el broche de oro a Punta del Este. Un emprendimiento en donde comodidad, seguridad y elegancias superan todo lo conocido hasta hoy en el principal balneario de América Latina. A pasos de Gorlero, muy cerca del Puerto de Yates, del Shopping de Punta del Este y de los casinos. En la entrada del centro urbano, permite encontrar a pocas cuadras las mejores tiendas, bancos, supermercados y otros servicios. Una increíble ubicación que convierte al complejo en un punto de referencia en el paisaje de la península esteña. Los aspectos urbanistas, el lenguaje arquitectónico y su más refinada estética se encuentran amalgamados junto a la funcionalidad de quien busca excelencia en calidad de vida. Es un espacio inspirado en lo majestuoso del pasado pero atendiendo las exigencias del presente. La calidad, el confort y la exhaustiva oferta de servicios y amenities sumadas a las cualidades naturales del balneario, hacen de Imperiale una opción inmobiliaria única de nivel internacional.Amenities & Servicios acorde a una Torre de su jerarquía- Piscina exterior central de 30 mts- Snack bar- Piscina interior climatizada en cada torre- Hidromasajes tipo SPA- Gimnasio con aparatos de última generación- Sauna seco y sauna húmedo- Salas comunes de juegos para adolescentes y niños- Salas de juego para adultos- Sala de TV y sala de cine- Business center con equipamiento informático completo- Galería de Arte en la Torre I y II con artistas reconocidos- Cancha de tenis- Cancha multiuso con pavimento sintético (fútbol, vóleibol y básquetbol)- Tres barbacoas que operan tanto aisladas como integradas- Peluquería- Solárium con pavimento atérmico- Servicio de mucama- Servicio de lavadero- Servicio de playa- Un novedoso sistema de guardería con especial atención de los niños, para un mejor disfrute de padres e hijos","{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-679631676-torres-imperiale-punta-del-este-complejo-premium-frente-a-playa-brava-_JM"", ""titulo"": ""Torres Imperiale - Punta del Este.   Complejo Premium frente a Playa Brava."", ""banos_max"": 5, ""banos_min"": 3, ""condicion"": """", ""antiguedad"": null, ""url_imagen"": ""data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"", ""descripcion"": ""Lo majestuoso del pasadoEn un predio con acceso a dos calles entre las olas de la Playa Brava y los atardeceres de la Playa Mansa, se levanta el complejo Imperiale Punta del Este, tres torres que ponen el broche de oro a Punta del Este. Un emprendimiento en donde comodidad, seguridad y elegancias superan todo lo conocido hasta hoy en el principal balneario de América Latina. A pasos de Gorlero, muy cerca del Puerto de Yates, del Shopping de Punta del Este y de los casinos. En la entrada del centro urbano, permite encontrar a pocas cuadras las mejores tiendas, bancos, supermercados y otros servicios. Una increíble ubicación que convierte al complejo en un punto de referencia en el paisaje de la península esteña. Los aspectos urbanistas, el lenguaje arquitectónico y su más refinada estética se encuentran amalgamados junto a la funcionalidad de quien busca excelencia en calidad de vida. Es un espacio inspirado en lo majestuoso del pasado pero atendiendo las exigencias del presente. La calidad, el confort y la exhaustiva oferta de servicios y amenities sumadas a las cualidades naturales del balneario, hacen de Imperiale una opción inmobiliaria única de nivel internacional.Amenities & Servicios acorde a una Torre de su jerarquía- Piscina exterior central de 30 mts- Snack bar- Piscina interior climatizada en cada torre- Hidromasajes tipo SPA- Gimnasio con aparatos de última generación- Sauna seco y sauna húmedo- Salas comunes de juegos para adolescentes y niños- Salas de juego para adultos- Sala de TV y sala de cine- Business center con equipamiento informático completo- Galería de Arte en la Torre I y II con artistas reconocidos- Cancha de tenis- Cancha multiuso con pavimento sintético (fútbol, vóleibol y básquetbol)- Tres barbacoas que operan tanto aisladas como integradas- Peluquería- Solárium con pavimento atérmico- Servicio de mucama- Servicio de lavadero- Servicio de playa- Un novedoso sistema de guardería con especial atención de los niños, para un mejor disfrute de padres e hijos"", ""es_amoblado"": false, ""cocheras_max"": null, ""cocheras_min"": null, ""precio_valor"": 420000, ""tiene_jardin"": false, ""precio_moneda"": ""US$"", ""tiene_piscina"": false, ""tiene_terraza"": false, ""tipo_inmueble"": ""N/A"", ""admite_mascotas"": false, ""dormitorios_max"": 4, ""dormitorios_min"": 2, ""caracteristicas_dict"": {""baños"": ""3 a 5"", ""dormitorios"": ""2 a 4"", ""superficie cubierta"": ""90 m² a 157 m²""}, ""superficie_total_max"": null, ""superficie_total_min"": null, ""caracteristicas_texto"": ""Superficie cubierta: 90 m² a 157 m²\nDormitorios: 2 a 4\nBaños: 3 a 5"", ""superficie_cubierta_max"": 157, ""superficie_cubierta_min"": 90}"
543,https://apartamento.mercadolibre.com.uy/MLU-679730242-venta-apartamentos-monoambiente-1-2-3-y-4-dormitorios-edificio-pres-maua-_JM,"Venta Apartamentos Monoambiente, 1, 2, 3 Y 4 Dormitorios Edificio Près Mauá",2025-09-26 14:26:26.587455+00:00,2025-09-26 14:34:51.527478+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-679730242-venta-apartamentos-monoambiente-1-2-3-y-4-dormitorios-edificio-pres-maua-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Apartamentos Monoambiente, 1, 2, 3 Y 4 Dormitorios Edificio Près Mauá"", ""coincide"": true}"
538,https://apartamento.mercadolibre.com.uy/MLU-679829300-venta-de-apartamentos-monoambientes-1-2-y-3-dormitorios-edificio-velvet-en-tres-cruces-con-beneficios-de-vivienda-promovida-_JM,"Venta De Apartamentos Monoambientes 1, 2 Y 3 Dormitorios Edificio Velvet, En Tres Cruces Con Beneficios De Vivienda Promovida",2025-09-26 14:26:26.528525+00:00,2025-09-26 14:34:51.536476+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-679829300-venta-de-apartamentos-monoambientes-1-2-y-3-dormitorios-edificio-velvet-en-tres-cruces-con-beneficios-de-vivienda-promovida-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta De Apartamentos Monoambientes 1, 2 Y 3 Dormitorios Edificio Velvet, En Tres Cruces Con Beneficios De Vivienda Promovida"", ""coincide"": true}"
558,https://apartamento.mercadolibre.com.uy/MLU-687782322-venta-apartamento-punta-carretas-un-dos-tres-dormitorios-monoambiente-garajes-proyecto-altamira-libertad-_JM,Venta Apartamento Punta Carretas Un Dos Tres Dormitorios Monoambiente Garajes Proyecto Altamira Libertad,2025-09-26 14:26:26.730418+00:00,2025-09-26 14:34:51.564570+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-687782322-venta-apartamento-punta-carretas-un-dos-tres-dormitorios-monoambiente-garajes-proyecto-altamira-libertad-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Apartamento Punta Carretas Un Dos Tres Dormitorios Monoambiente Garajes Proyecto Altamira Libertad"", ""coincide"": true}"
562,https://apartamento.mercadolibre.com.uy/MLU-632608116-seagarden-towers-punta-del-este-un-ambiente-a-tres-dormitorios-zulamian-roosevelt-_JM,Seagarden Towers Punta Del Este Un Ambiente A Tres Dormitorios Zulamian  Roosevelt,2025-09-26 14:26:26.776132+00:00,2025-09-26 14:34:51.381779+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-632608116-seagarden-towers-punta-del-este-un-ambiente-a-tres-dormitorios-zulamian-roosevelt-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Seagarden Towers Punta Del Este Un Ambiente A Tres Dormitorios Zulamian  Roosevelt"", ""coincide"": true}"
525,https://apartamento.mercadolibre.com.uy/MLU-699201488-edificio-carrasco-_JM,Edificio - Carrasco,2025-09-26 14:26:26.338955+00:00,2025-09-26 14:34:51.626716+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-699201488-edificio-carrasco-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Edificio - Carrasco"", ""coincide"": true}"
548,https://apartamento.mercadolibre.com.uy/MLU-703682172-vivo-life-centro-apartamentos-monoambientes-1-y-2-dormitorios-en-centro-_JM,"Vivo Life Centro Apartamentos Monoambientes, 1 Y 2 Dormitorios En Centro",2025-09-26 14:26:26.643943+00:00,2025-09-26 14:34:51.643786+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-703682172-vivo-life-centro-apartamentos-monoambientes-1-y-2-dormitorios-en-centro-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Vivo Life Centro Apartamentos Monoambientes, 1 Y 2 Dormitorios En Centro"", ""coincide"": true}"
535,https://apartamento.mercadolibre.com.uy/MLU-708115076-venta-apartamento-monoambiente-1-y-2-dormitorios-en-del-mar-pocitos-_JM,"Venta Apartamento Monoambiente, 1 Y 2 Dormitorios, En  Del Mar , Pocitos",2025-09-26 14:26:26.488207+00:00,2025-09-26 14:34:51.659447+00:00,5,,"{""url"": ""https://apartamento.mercadolibre.com.uy/MLU-708115076-venta-apartamento-monoambiente-1-y-2-dormitorios-en-del-mar-pocitos-_JM"", ""precio"": ""Precio no disponible"", ""titulo"": ""Venta Apartamento Monoambiente, 1 Y 2 Dormitorios, En  Del Mar , Pocitos"", ""coincide"": true}"
